Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_cancelling_by_Customer,Cancelled_Rides_by_Driver,Reason_for_cancelling_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating
2025-04-20,14:10:00,CNR4938146,Cancelled by Customer,592994,Auto,Area 30,Area 4,,,1,Change of plans,0,,0,,,,,
2025-04-30,18:23:00,CNR4994047,Success,492759,Bike,Area 14,Area 18,9.39,7.87,0,,0,,0,,201.72,1.34,3.9,3.5
2025-04-12,01:16:00,CNR9642880,Success,942811,Bike,Area 8,Area 3,5.29,10.94,0,,0,,0,,806.33,22.9,4.4,3.1
2025-04-19,06:56:00,CNR3802457,Success,496036,Prime Plus,Area 29,Area 38,5.47,9.99,0,,0,,0,,1196.68,1.1,3,4.7
2025-04-23,10:05:00,CNR7239826,Incomplete,513743,Prime SUV,Area 40,Area 6,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-30,20:38:00,CNR5303485,Success,101241,Bike,Area 32,Area 17,3.56,10.77,0,,0,,0,,199.98,15.8,4.9,4.2
2025-04-29,10:44:00,CNR6258880,Success,449949,Prime SUV,Area 50,Area 22,6.09,8.68,0,,0,,0,,98.03,20.2,4.3,4.7
2025-04-05,11:15:00,CNR8164228,Success,431016,Prime SUV,Area 41,Area 11,9.42,3.45,0,,0,,0,,1006.11,15.91,4.6,4.4
2025-04-27,09:21:00,CNR4465850,Success,695393,Auto,Area 44,Area 27,4.84,7,0,,0,,0,,990.76,15.46,3.3,4.2
2025-04-08,02:41:00,CNR7531928,Success,463709,Bike,Area 47,Area 29,5.08,5.74,0,,0,,0,,399.74,24.28,3.6,4.9
2025-04-19,22:39:00,CNR1552001,Success,740025,Prime Sedan,Area 41,Area 14,3.11,9.55,0,,0,,0,,794.53,17.06,4.4,3.7
2025-04-11,04:06:00,CNR4588642,Cancelled by Driver,108838,Auto,Area 29,Area 48,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-19,22:15:00,CNR4597596,Cancelled by Customer,920521,Prime Sedan,Area 44,Area 19,,,1,Driver asked to cancel,0,,0,,,,,
2025-04-09,18:16:00,CNR1393196,Success,911822,Mini,Area 29,Area 48,4.48,10.56,0,,0,,0,,207.48,5.49,4.9,4.2
2025-04-08,14:41:00,CNR6851720,Incomplete,947331,Auto,Area 25,Area 24,,,0,,0,,1,Customer Demand,,,,
2025-04-04,09:47:00,CNR7468780,Cancelled by Customer,132677,Prime Plus,Area 8,Area 22,,,1,Wrong Address,0,,0,,,,,
2025-04-07,14:46:00,CNR1125656,Success,376681,Prime SUV,Area 21,Area 26,4.34,10.82,0,,0,,0,,597.51,17.56,4.9,4.3
2025-04-06,02:40:00,CNR6718253,Success,495584,Prime Plus,Area 14,Area 42,9.54,10.14,0,,0,,0,,1204.25,24.52,4.9,4.5
2025-04-17,23:52:00,CNR1588627,Cancelled by Driver,728576,Auto,Area 8,Area 33,,,0,,1,More than permitted people in there,0,,,,,
2025-04-22,04:40:00,CNR8448552,Incomplete,220740,Bike,Area 12,Area 36,,,0,,0,,1,Other Issue,,,,
2025-04-01,13:41:00,CNR8535496,Other,539789,Auto,Area 26,Area 28,,,0,,0,,0,,,,,
2025-04-01,20:56:00,CNR6929720,Success,127411,Prime Plus,Area 19,Area 16,6.68,9.94,0,,0,,0,,605.02,18.11,3.3,3.4
2025-04-01,10:01:00,CNR1890857,Success,849986,Prime SUV,Area 36,Area 50,4.95,6.09,0,,0,,0,,291.34,8.72,4.9,4.7
2025-04-09,22:53:00,CNR2485033,Success,562187,Mini,Area 9,Area 21,9.61,10.06,0,,0,,0,,292.14,12.63,4,3.5
2025-04-01,04:27:00,CNR9240528,Cancelled by Driver,157367,Prime SUV,Area 38,Area 18,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-21,20:36:00,CNR2969988,Cancelled by Customer,712010,Prime SUV,Area 41,Area 19,,,1,Wrong Address,0,,0,,,,,
2025-04-30,08:32:00,CNR9097602,Success,362604,Mini,Area 14,Area 47,4.53,7.51,0,,0,,0,,195.12,15.28,4.2,4.5
2025-04-10,19:17:00,CNR8146152,Success,319033,Prime Plus,Area 20,Area 2,4.28,8.75,0,,0,,0,,100.33,5.8,4.5,4.8
2025-04-10,13:49:00,CNR9777616,Other,112431,Bike,Area 41,Area 17,,,0,,0,,0,,,,,
2025-04-27,20:00:00,CNR8135620,Success,121516,Mini,Area 36,Area 40,6.66,7.34,0,,0,,0,,609.82,9.47,3.6,3.4
2025-04-10,14:19:00,CNR4171481,Success,278997,Prime Sedan,Area 23,Area 6,9.71,7.91,0,,0,,0,,599.13,3.91,3.8,4.5
2025-04-20,01:04:00,CNR4289773,Success,249663,Prime SUV,Area 5,Area 18,4.31,4.13,0,,0,,0,,1000.56,16.92,3.1,4.9
2025-04-04,15:06:00,CNR7620095,Cancelled by Driver,689260,Mini,Area 39,Area 45,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-25,12:19:00,CNR0993118,Success,107668,Prime Plus,Area 25,Area 35,5.59,10.3,0,,0,,0,,596.59,8.89,4.5,4.2
2025-04-23,04:21:00,CNR6240152,Cancelled by Driver,504613,Prime SUV,Area 34,Area 48,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-14,10:42:00,CNR4814498,Success,866922,Prime Sedan,Area 2,Area 17,3.99,8.3,0,,0,,0,,791.95,11.52,3.8,4.5
2025-04-15,12:05:00,CNR0832323,Cancelled by Driver,525768,eBike,Area 33,Area 39,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-22,01:48:00,CNR3288640,Cancelled by Driver,587950,Prime Sedan,Area 3,Area 50,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-30,18:53:00,CNR5250000,Incomplete,863149,Prime Plus,Area 16,Area 6,,,0,,0,,1,Customer Demand,,,,
2025-04-10,23:53:00,CNR1045529,Cancelled by Driver,625804,Prime Plus,Area 26,Area 6,,,0,,1,Customer related issue,0,,,,,
2025-04-07,11:55:00,CNR3522663,Success,540724,Prime Plus,Area 45,Area 27,3.89,7.59,0,,0,,0,,103.89,4.5,4.9,3.8
2025-04-14,05:47:00,CNR8029121,Success,422500,Prime Plus,Area 43,Area 42,3.47,4.72,0,,0,,0,,801.41,6.52,3.3,4.4
2025-04-08,04:43:00,CNR3524929,Success,202241,Prime SUV,Area 6,Area 49,5.28,5.48,0,,0,,0,,403.17,24.15,4.3,4.3
2025-04-02,14:39:00,CNR3801040,Cancelled by Driver,993483,Prime Plus,Area 4,Area 31,,,0,,1,Customer related issue,0,,,,,
2025-04-14,11:24:00,CNR5997051,Success,213717,Mini,Area 20,Area 10,2.84,3.97,0,,0,,0,,196.14,17.91,3.3,3.4
2025-04-08,01:14:00,CNR8036656,Cancelled by Driver,269016,Auto,Area 36,Area 38,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-25,23:49:00,CNR6720830,Incomplete,219332,Mini,Area 21,Area 11,,,0,,0,,1,Other Issue,,,,
2025-04-06,19:06:00,CNR3604032,Cancelled by Customer,626988,Mini,Area 34,Area 26,,,1,AC is not working,0,,0,,,,,
2025-04-16,05:39:00,CNR7221997,Other,707320,Auto,Area 50,Area 4,,,0,,0,,0,,,,,
2025-04-02,18:28:00,CNR8192992,Cancelled by Customer,125998,Bike,Area 21,Area 26,,,1,Wrong Address,0,,0,,,,,
2025-04-18,04:58:00,CNR2292829,Cancelled by Customer,275408,Mini,Area 45,Area 41,,,1,AC is not working,0,,0,,,,,
2025-04-14,22:35:00,CNR4538901,Success,884786,Prime Plus,Area 19,Area 35,3.59,8.2,0,,0,,0,,90.14,19.68,3.7,5
2025-04-03,12:42:00,CNR0885401,Incomplete,782995,Prime Sedan,Area 45,Area 12,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-25,05:56:00,CNR9197891,Success,583672,Bike,Area 35,Area 30,3.82,10.02,0,,0,,0,,299.07,18.67,3.9,4.6
2025-04-28,15:30:00,CNR3679869,Cancelled by Driver,425793,Prime Sedan,Area 27,Area 19,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-05,17:04:00,CNR2748412,Other,423950,Prime SUV,Area 15,Area 49,,,0,,0,,0,,,,,
2025-04-29,17:17:00,CNR7800180,Cancelled by Customer,188343,Auto,Area 44,Area 6,,,1,Change of plans,0,,0,,,,,
2025-04-22,05:31:00,CNR0354185,Success,198019,Prime Plus,Area 6,Area 8,8.29,5.17,0,,0,,0,,395.33,24.79,3.7,4.6
2025-04-01,06:22:00,CNR6824971,Success,408071,Prime Plus,Area 45,Area 50,7.45,5.18,0,,0,,0,,293.64,18.77,4,3.6
2025-04-07,15:21:00,CNR7833416,Cancelled by Driver,592473,Prime SUV,Area 48,Area 27,,,0,,1,Customer related issue,0,,,,,
2025-04-25,10:52:00,CNR6902764,Cancelled by Driver,341486,eBike,Area 47,Area 34,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-06,04:57:00,CNR4270467,Cancelled by Driver,585023,Prime Sedan,Area 48,Area 10,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-24,08:35:00,CNR5989270,Other,559477,Prime Sedan,Area 40,Area 15,,,0,,0,,0,,,,,
2025-04-20,16:02:00,CNR3491819,Success,518617,Prime Plus,Area 5,Area 28,5.26,6.63,0,,0,,0,,791.18,12.67,3.4,5
2025-04-27,18:14:00,CNR4851647,Incomplete,215134,Auto,Area 44,Area 17,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-23,16:08:00,CNR1154991,Success,903059,eBike,Area 18,Area 19,6.72,4.82,0,,0,,0,,301.95,4.82,3.3,3.9
2025-04-03,13:24:00,CNR1021838,Success,838159,Auto,Area 43,Area 9,5.78,7.32,0,,0,,0,,501.56,18.62,3.8,3.5
2025-04-11,00:43:00,CNR7465364,Success,228998,Prime Sedan,Area 25,Area 21,4.63,3.73,0,,0,,0,,193.9,15.55,5,4.1
2025-04-10,20:08:00,CNR4153022,Cancelled by Driver,183911,Auto,Area 36,Area 4,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-01,11:09:00,CNR1085004,Success,755554,Mini,Area 15,Area 6,9.64,5.71,0,,0,,0,,209.83,18.07,3.5,3.2
2025-04-21,23:31:00,CNR3698725,Other,150896,Auto,Area 12,Area 21,,,0,,0,,0,,,,,
2025-04-24,22:09:00,CNR2703366,Success,792166,Prime Plus,Area 13,Area 9,9.54,6.7,0,,0,,0,,198.03,16.73,3.9,4.8
2025-04-27,07:07:00,CNR3513954,Cancelled by Customer,591270,eBike,Area 50,Area 4,,,1,Change of plans,0,,0,,,,,
2025-04-16,12:58:00,CNR9244562,Cancelled by Driver,591534,Prime Sedan,Area 4,Area 27,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-09,05:51:00,CNR5610027,Cancelled by Driver,172022,Auto,Area 43,Area 44,,,0,,1,More than permitted people in there,0,,,,,
2025-04-29,09:36:00,CNR2566838,Success,693647,Auto,Area 6,Area 5,9.35,4.55,0,,0,,0,,391.39,10.14,3.6,4
2025-04-04,17:18:00,CNR2464636,Incomplete,178566,Bike,Area 25,Area 13,,,0,,0,,1,Customer Demand,,,,
2025-04-05,14:25:00,CNR4976658,Cancelled by Driver,912801,Bike,Area 16,Area 27,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-18,06:13:00,CNR8029832,Success,536380,Prime Sedan,Area 47,Area 37,2.88,4.44,0,,0,,0,,105.96,11.8,4.2,4.2
2025-04-17,20:10:00,CNR0537782,Success,742580,Auto,Area 21,Area 3,6.59,4.76,0,,0,,0,,91.02,19.53,4.8,4.8
2025-04-23,04:50:00,CNR6422815,Success,272803,eBike,Area 9,Area 9,2.05,7.39,0,,0,,0,,398.74,6.48,3.7,4.5
2025-04-19,16:08:00,CNR2885203,Success,177493,Prime SUV,Area 40,Area 36,2.31,7.83,0,,0,,0,,1197.02,22.51,3.1,4.8
2025-04-29,17:41:00,CNR7591633,Success,762218,eBike,Area 29,Area 38,5.1,5.2,0,,0,,0,,505.63,11.59,4.9,4.8
2025-04-28,02:20:00,CNR6786090,Cancelled by Driver,494103,Mini,Area 5,Area 31,,,0,,1,More than permitted people in there,0,,,,,
2025-04-15,07:59:00,CNR3200042,Success,902897,Auto,Area 22,Area 30,8.84,6.96,0,,0,,0,,1205.03,13.18,4,3.4
2025-04-09,17:51:00,CNR6315011,Success,122275,Prime Plus,Area 31,Area 33,5.15,9.46,0,,0,,0,,1190.88,23.14,3.9,4.9
2025-04-27,21:55:00,CNR7622401,Cancelled by Driver,147985,eBike,Area 31,Area 28,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-26,22:07:00,CNR2590985,Cancelled by Driver,409972,Prime SUV,Area 43,Area 6,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-26,13:08:00,CNR0302053,Success,759842,Auto,Area 20,Area 3,9.64,3.03,0,,0,,0,,698.34,19.55,3.9,4.9
2025-04-17,12:59:00,CNR7789573,Success,105844,Auto,Area 27,Area 25,4.15,11.36,0,,0,,0,,201.73,2.55,3,4.8
2025-04-24,12:21:00,CNR4377337,Success,472315,Mini,Area 12,Area 41,7.68,3.78,0,,0,,0,,1195.65,4.59,4.5,3.4
2025-04-28,01:36:00,CNR6703656,Success,731737,Mini,Area 30,Area 9,4.44,10.28,0,,0,,0,,90.98,5.51,4,4.5
2025-04-09,08:22:00,CNR2972234,Success,607561,eBike,Area 2,Area 28,4.98,10.45,0,,0,,0,,308.66,14.97,3.8,4.7
2025-04-04,19:38:00,CNR8641433,Incomplete,444806,Prime Plus,Area 38,Area 49,,,0,,0,,1,Other Issue,,,,
2025-04-17,05:11:00,CNR2722193,Success,152662,Mini,Area 36,Area 44,9.25,4.73,0,,0,,0,,604.81,21.5,4.4,3.9
2025-04-12,03:18:00,CNR6602121,Cancelled by Driver,103137,eBike,Area 14,Area 22,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-05,22:51:00,CNR8911983,Success,520351,Prime Plus,Area 41,Area 17,7.01,6.85,0,,0,,0,,802.66,2.76,4.5,3.2
2025-04-22,01:01:00,CNR8881107,Cancelled by Driver,150013,Prime Plus,Area 7,Area 16,,,0,,1,More than permitted people in there,0,,,,,
2025-04-27,06:20:00,CNR0970713,Success,857871,eBike,Area 50,Area 28,4.33,7.52,0,,0,,0,,797.79,20.26,3.3,3.6
2025-04-15,16:47:00,CNR1902584,Success,652040,eBike,Area 23,Area 22,8.54,4.38,0,,0,,0,,199.46,22.43,4.8,4.3
2025-04-25,17:59:00,CNR6348525,Success,504459,Prime SUV,Area 16,Area 43,7.69,9.9,0,,0,,0,,195.47,18.39,3.4,4.8
2025-04-11,17:09:00,CNR8986852,Success,404475,Prime SUV,Area 34,Area 39,4.1,11.85,0,,0,,0,,390.52,12.75,3.7,4.8
2025-04-10,01:39:00,CNR3988696,Success,697319,Bike,Area 29,Area 12,5.72,10.86,0,,0,,0,,304.59,19.88,4.3,3.8
2025-04-25,22:46:00,CNR0200768,Success,880341,Prime Plus,Area 17,Area 25,8.32,8.18,0,,0,,0,,805.4,16.95,3.2,4.1
2025-04-27,21:34:00,CNR7349348,Other,546972,eBike,Area 9,Area 18,,,0,,0,,0,,,,,
2025-04-11,09:08:00,CNR3591265,Cancelled by Driver,245859,eBike,Area 26,Area 43,,,0,,1,More than permitted people in there,0,,,,,
2025-04-21,12:20:00,CNR9141634,Other,664216,Prime Sedan,Area 12,Area 25,,,0,,0,,0,,,,,
2025-04-14,09:35:00,CNR4846682,Cancelled by Driver,782363,Prime Sedan,Area 9,Area 40,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-25,17:15:00,CNR1352569,Cancelled by Driver,832686,Mini,Area 47,Area 24,,,0,,1,Customer related issue,0,,,,,
2025-04-28,00:38:00,CNR7948623,Success,301621,Mini,Area 38,Area 8,2.42,10.44,0,,0,,0,,392.16,22.89,4.9,4.2
2025-04-22,16:09:00,CNR5295405,Success,387122,Auto,Area 44,Area 7,5.58,6.62,0,,0,,0,,594.18,2.06,3.6,3.2
2025-04-09,20:49:00,CNR5292679,Other,705944,Auto,Area 49,Area 36,,,0,,0,,0,,,,,
2025-04-22,13:01:00,CNR5531832,Success,780259,Mini,Area 30,Area 43,6.84,8.82,0,,0,,0,,404.3,14.57,4.4,4.7
2025-04-25,05:12:00,CNR2915085,Success,576478,Prime Sedan,Area 41,Area 25,8.22,9.6,0,,0,,0,,191.12,21.9,3.8,3.1
2025-04-06,13:53:00,CNR5181978,Cancelled by Driver,705843,Mini,Area 19,Area 4,,,0,,1,More than permitted people in there,0,,,,,
2025-04-09,10:54:00,CNR9212064,Success,389830,Prime Sedan,Area 12,Area 40,8.95,11.36,0,,0,,0,,406.5,21.48,3.8,4.3
2025-04-11,03:55:00,CNR7748602,Success,954460,Auto,Area 43,Area 23,2.03,9.45,0,,0,,0,,107.81,11.24,3.7,3.2
2025-04-28,17:10:00,CNR2291692,Success,438353,Prime SUV,Area 17,Area 1,8.87,4.59,0,,0,,0,,295.92,24.81,4.1,3.8
2025-04-26,13:15:00,CNR1311492,Success,627910,eBike,Area 20,Area 9,3.25,3.2,0,,0,,0,,797.6,12.59,4.8,4.8
2025-04-01,03:00:00,CNR2110675,Cancelled by Driver,287330,Auto,Area 27,Area 50,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-24,11:45:00,CNR7469004,Other,407470,Prime Sedan,Area 38,Area 43,,,0,,0,,0,,,,,
2025-04-09,12:00:00,CNR2896416,Other,711042,Auto,Area 26,Area 32,,,0,,0,,0,,,,,
2025-04-04,12:23:00,CNR9090767,Incomplete,825930,Prime SUV,Area 12,Area 14,,,0,,0,,1,Customer Demand,,,,
2025-04-04,12:56:00,CNR0083932,Success,734669,Mini,Area 6,Area 23,5.55,6.99,0,,0,,0,,603.8,2.34,3.1,3.9
2025-04-06,21:07:00,CNR3516110,Cancelled by Driver,988542,Auto,Area 50,Area 28,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-06,11:54:00,CNR7100952,Success,561505,Prime Plus,Area 21,Area 1,5.36,7.36,0,,0,,0,,807.92,15.23,3.7,3.2
2025-04-15,12:46:00,CNR2701383,Cancelled by Customer,453594,Auto,Area 24,Area 25,,,1,Wrong Address,0,,0,,,,,
2025-04-21,07:36:00,CNR5845089,Cancelled by Driver,862623,eBike,Area 15,Area 16,,,0,,1,More than permitted people in there,0,,,,,
2025-04-06,01:18:00,CNR3127146,Success,323553,Prime Plus,Area 6,Area 9,7.28,9.01,0,,0,,0,,1200.61,1.44,4.9,3.2
2025-04-11,08:00:00,CNR9242443,Success,572019,Prime Plus,Area 20,Area 35,9.21,3.47,0,,0,,0,,92.44,16.37,4.9,4.8
2025-04-13,09:16:00,CNR7643261,Success,727534,Prime Plus,Area 11,Area 40,7.65,10.94,0,,0,,0,,1008.01,2.24,4.4,4.9
2025-04-12,21:10:00,CNR0601205,Success,517979,Auto,Area 1,Area 43,2.72,11.33,0,,0,,0,,1192.78,3.26,4.3,4.8
2025-04-10,19:40:00,CNR8411803,Cancelled by Driver,268793,Prime Sedan,Area 36,Area 32,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-26,15:02:00,CNR1405404,Success,155912,Prime SUV,Area 12,Area 46,3.38,8.35,0,,0,,0,,796.95,6.04,4.2,3.2
2025-04-14,22:12:00,CNR6407745,Success,579691,Mini,Area 42,Area 1,4.43,9.42,0,,0,,0,,290.86,16.13,4.2,3.6
2025-04-06,22:20:00,CNR5712078,Other,327318,Prime Sedan,Area 3,Area 31,,,0,,0,,0,,,,,
2025-04-18,19:56:00,CNR8116373,Success,718531,Prime Plus,Area 34,Area 2,2.68,9.37,0,,0,,0,,406.23,18.62,4.1,4.4
2025-04-20,01:15:00,CNR6388161,Cancelled by Driver,639081,eBike,Area 37,Area 24,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-09,01:19:00,CNR5876519,Success,682057,Auto,Area 47,Area 19,5.4,5.02,0,,0,,0,,393.39,6.53,3.5,4.5
2025-04-14,15:03:00,CNR0195945,Success,700033,Prime SUV,Area 24,Area 5,3.77,11.64,0,,0,,0,,800.35,15.94,3.6,3.8
2025-04-18,13:56:00,CNR8011500,Incomplete,654136,Auto,Area 44,Area 4,,,0,,0,,1,Customer Demand,,,,
2025-04-28,09:14:00,CNR4517159,Success,487254,Bike,Area 18,Area 1,6.05,6.18,0,,0,,0,,301.37,18.96,4,4.6
2025-04-29,16:50:00,CNR3948658,Other,556230,Prime Sedan,Area 24,Area 13,,,0,,0,,0,,,,,
2025-04-12,18:19:00,CNR0929176,Success,317088,Prime SUV,Area 4,Area 2,8.58,5.19,0,,0,,0,,1190.88,13.18,3.3,4.5
2025-04-18,01:38:00,CNR7138570,Success,390237,Prime Sedan,Area 29,Area 21,3.88,8.17,0,,0,,0,,192.68,13.42,3.5,4.8
2025-04-26,14:05:00,CNR2448588,Success,855941,Mini,Area 18,Area 17,5.38,11.15,0,,0,,0,,990.53,6.02,3.5,4.3
2025-04-23,21:02:00,CNR8526956,Success,499853,Prime Plus,Area 22,Area 1,9.41,11.54,0,,0,,0,,199.05,19.15,3.3,3.2
2025-04-02,20:33:00,CNR3570192,Success,967011,Bike,Area 10,Area 28,8.51,9.42,0,,0,,0,,604.53,11.7,3.1,4.8
2025-04-04,11:25:00,CNR7056145,Cancelled by Customer,386605,Bike,Area 47,Area 36,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-08,02:47:00,CNR4998582,Cancelled by Driver,686234,Prime SUV,Area 1,Area 19,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-11,20:32:00,CNR4425108,Cancelled by Customer,255997,Bike,Area 30,Area 8,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-04-16,23:42:00,CNR4900257,Success,773323,Prime Sedan,Area 21,Area 19,8.73,4.26,0,,0,,0,,498.01,22.77,3.9,3.8
2025-04-22,20:27:00,CNR5915308,Success,394885,Bike,Area 33,Area 14,3.78,9.64,0,,0,,0,,403.89,22.35,3.2,4
2025-04-04,22:30:00,CNR1324690,Cancelled by Driver,763886,Prime Plus,Area 26,Area 24,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-07,14:15:00,CNR1518954,Success,503937,Mini,Area 7,Area 38,6.31,8.52,0,,0,,0,,404.7,11.78,4.2,4.1
2025-04-20,21:33:00,CNR1080153,Cancelled by Customer,647461,Prime Plus,Area 14,Area 42,,,1,AC is not working,0,,0,,,,,
2025-04-12,01:52:00,CNR0085561,Success,442262,eBike,Area 44,Area 19,9.1,8.3,0,,0,,0,,592.34,22.75,3,3.3
2025-04-07,03:08:00,CNR7520151,Success,121757,Mini,Area 21,Area 24,2.69,9.29,0,,0,,0,,195.48,20.92,4.3,4
2025-04-06,03:03:00,CNR8047926,Cancelled by Driver,664525,Prime Sedan,Area 43,Area 18,,,0,,1,Customer related issue,0,,,,,
2025-04-15,12:39:00,CNR9406378,Success,690055,Mini,Area 8,Area 7,2.1,3.37,0,,0,,0,,591.2,7.49,4.6,4.6
2025-04-17,02:09:00,CNR0276277,Success,446948,eBike,Area 18,Area 32,6.36,11.86,0,,0,,0,,97.53,21.79,3.7,3.4
2025-04-28,18:13:00,CNR8889146,Success,794579,Prime Sedan,Area 24,Area 22,3.3,7.99,0,,0,,0,,99.11,6.45,3.2,5
2025-04-27,04:16:00,CNR9259535,Cancelled by Driver,556305,Prime Plus,Area 49,Area 17,,,0,,1,Customer related issue,0,,,,,
2025-04-28,07:34:00,CNR1861871,Success,525844,eBike,Area 35,Area 48,2.82,5.34,0,,0,,0,,300.93,7.3,3,4.6
2025-04-13,04:36:00,CNR1606189,Success,755957,Prime SUV,Area 4,Area 37,8.51,8.63,0,,0,,0,,598.28,24.4,4.6,4.9
2025-04-28,12:04:00,CNR6553252,Cancelled by Customer,839688,Prime Sedan,Area 42,Area 24,,,1,AC is not working,0,,0,,,,,
2025-04-20,18:57:00,CNR1754954,Success,572411,Prime SUV,Area 19,Area 46,7.75,8.51,0,,0,,0,,994.39,8.76,3.5,4.8
2025-04-21,21:46:00,CNR3994970,Success,856289,Bike,Area 28,Area 48,5.37,7.81,0,,0,,0,,406.73,9.69,3.1,3.8
2025-04-24,13:57:00,CNR7092852,Cancelled by Driver,204252,Bike,Area 10,Area 19,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-17,22:52:00,CNR0957130,Cancelled by Driver,803898,Bike,Area 50,Area 17,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-02,22:33:00,CNR6085074,Cancelled by Driver,164136,Prime SUV,Area 49,Area 48,,,0,,1,The customer was coughing/sick,0,,,,,
2025-04-29,10:25:00,CNR7085443,Success,558872,Bike,Area 8,Area 24,2.11,8.84,0,,0,,0,,206.46,11.45,3.6,4
2025-04-12,08:55:00,CNR4414669,Cancelled by Driver,265848,Bike,Area 39,Area 41,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-30,21:38:00,CNR7242558,Cancelled by Driver,209776,Bike,Area 17,Area 8,,,0,,1,Customer related issue,0,,,,,
2025-04-27,22:52:00,CNR9936768,Cancelled by Driver,379181,Mini,Area 18,Area 50,,,0,,1,More than permitted people in there,0,,,,,
2025-04-26,15:07:00,CNR6663672,Success,380718,eBike,Area 7,Area 1,2.62,3.7,0,,0,,0,,695.37,7.02,5,4.7
2025-04-06,15:45:00,CNR4711232,Success,844027,Auto,Area 47,Area 48,4.86,11.48,0,,0,,0,,798.46,1.08,4.8,4.1
2025-04-05,02:49:00,CNR8565522,Cancelled by Driver,913555,Mini,Area 24,Area 47,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-29,10:04:00,CNR2064157,Success,370449,Bike,Area 43,Area 24,8.23,9.12,0,,0,,0,,408.75,20.29,4.6,3.7
2025-04-29,01:09:00,CNR5870025,Cancelled by Driver,190841,Auto,Area 29,Area 47,,,0,,1,Personal & Car related issues,0,,,,,
2025-04-23,20:17:00,CNR6959166,Cancelled by Customer,503815,Prime Plus,Area 29,Area 46,,,1,Driver asked to cancel,0,,0,,,,,
2025-04-08,17:01:00,CNR8507040,Success,200225,Mini,Area 1,Area 4,6.34,11.48,0,,0,,0,,201.45,6.34,3.6,3.7
2025-04-17,09:22:00,CNR3238008,Incomplete,371136,Bike,Area 49,Area 41,,,0,,0,,1,Vehicle Breakdown,,,,
2025-04-17,20:13:00,CNR7227927,Cancelled by Customer,961944,Auto,Area 41,Area 7,,,1,Driver asked to cancel,0,,0,,,,,
2025-04-03,19:48:00,CNR8415498,Success,424649,Prime Plus,Area 46,Area 37,8.87,8.31,0,,0,,0,,96.19,23.43,3.7,3.4
2025-04-28,17:34:00,CNR8342117,Success,486913,Bike,Area 18,Area 42,9.63,3.5,0,,0,,0,,198.71,1.48,3.9,4
2025-04-07,06:23:00,CNR3742278,Success,749603,Auto,Area 3,Area 25,8.19,4.5,0,,0,,0,,202.52,13,4.1,4.3
2025-04-25,04:33:00,CNR9934266,Success,913632,Prime Plus,Area 19,Area 46,7.49,9.64,0,,0,,0,,109.73,8.42,4,3.6
2025-04-15,13:12:00,CNR3402330,Success,477691,Prime SUV,Area 2,Area 3,6.97,6.47,0,,0,,0,,298.37,20.35,4.5,4.6
2025-04-18,08:41:00,CNR0921851,Success,230049,Prime Sedan,Area 35,Area 49,2.25,3.95,0,,0,,0,,308.48,22.67,4.9,4.9
2025-04-03,23:41:00,CNR2874930,Other,536176,Auto,Area 46,Area 26,,,0,,0,,0,,,,,
2025-04-13,19:34:00,CNR3313451,Success,355791,Prime Sedan,Area 26,Area 31,5.04,8,0,,0,,0,,996.22,15.99,4.7,4.1
